date,D,Oth,R,total,D_cum,R_cum,Oth_cum,total_cum
1845-06-18,0,0,0,0,6,3,3,12
1845-06-19,0,0,0,0,6,3,3,12
1845-06-20,0,0,0,0,6,3,3,12
1845-06-21,0,0,0,0,6,3,3,12
1845-06-22,0,0,0,0,6,3,3,12
1845-06-23,0,0,0,0,6,3,3,12
1845-06-24,0,0,0,0,6,3,3,12
1845-06-25,0,0,0,0,6,3,3,12
1845-06-26,0,0,0,0,6,3,3,12
1845-06-27,0,0,0,0,6,3,3,12
1845-06-28,0,0,0,0,6,3,3,12
1845-06-29,0,0,0,0,6,3,3,12
1845-06-30,0,0,0,0,6,3,3,12
1845-07-01,0,0,0,0,6,3,3,12
1845-07-02,0,0,0,0,6,3,3,12
1845-07-03,0,0,0,0,6,3,3,12
1845-07-04,0,0,0,0,6,3,3,12
1845-07-05,0,0,0,0,6,3,3,12
1845-07-06,0,0,0,0,6,3,3,12
1845-07-07,0,0,0,0,6,3,3,12
1845-07-08,0,0,0,0,6,3,3,12
1845-07-09,0,0,0,0,6,3,3,12
1845-07-10,0,0,0,0,6,3,3,12
1845-07-11,0,0,0,0,6,3,3,12
1845-07-12,0,0,0,0,6,3,3,12
1845-07-13,0,0,0,0,6,3,3,12
1845-07-14,0,0,0,0,6,3,3,12
1845-07-15,0,0,0,0,6,3,3,12
1845-07-16,0,0,0,0,6,3,3,12
1845-07-17,0,0,0,0,6,3,3,12
1845-07-18,0,0,0,0,6,3,3,12
1845-07-19,0,0,0,0,6,3,3,12
1845-07-20,0,0,0,0,6,3,3,12
1845-07-21,0,0,0,0,6,3,3,12
1845-07-22,0,0,0,0,6,3,3,12
1845-07-23,0,0,0,0,6,3,3,12
1845-07-24,0,0,0,0,6,3,3,12
1845-07-25,0,0,0,0,6,3,3,12
1845-07-26,0,0,0,0,6,3,3,12
1845-07-27,0,0,0,0,6,3,3,12
1845-07-28,0,0,0,0,6,3,3,12
1845-07-29,0,0,0,0,6,3,3,12
1845-07-30,0,0,0,0,6,3,3,12
1845-07-31,0,0,0,0,6,3,3,12
1845-08-01,0,0,0,0,6,3,3,12
1845-08-02,0,0,0,0,6,3,3,12
1845-08-03,0,0,0,0,6,3,3,12
1845-08-04,0,0,0,0,6,3,3,12
1845-08-05,0,0,0,0,6,3,3,12
1845-08-06,0,0,0,0,6,3,3,12
1845-08-07,0,0,0,0,6,3,3,12
1845-08-08,0,0,0,0,6,3,3,12
1845-08-09,0,0,0,0,6,3,3,12
1845-08-10,0,0,0,0,6,3,3,12
1845-08-11,0,0,0,0,6,3,3,12
1845-08-12,0,0,0,0,6,3,3,12
1845-08-13,0,0,0,0,6,3,3,12
1845-08-14,0,0,0,0,6,3,3,12
1845-08-15,0,0,0,0,6,3,3,12
1845-08-16,0,0,0,0,6,3,3,12
1845-08-17,0,0,0,0,6,3,3,12
1845-08-18,0,0,0,0,6,3,3,12
1845-08-19,0,0,0,0,6,3,3,12
1845-08-20,0,0,0,0,6,3,3,12
1845-08-21,0,0,0,0,6,3,3,12
1845-08-22,0,0,0,0,6,3,3,12
1845-08-23,0,0,0,0,6,3,3,12
1845-08-24,0,0,0,0,6,3,3,12
1845-08-25,0,0,0,0,6,3,3,12
1845-08-26,0,0,0,0,6,3,3,12
1845-08-27,0,0,0,0,6,3,3,12
1845-08-28,0,0,0,0,6,3,3,12
1845-08-29,0,0,0,0,6,3,3,12
1845-08-30,0,0,0,0,6,3,3,12
1845-08-31,0,0,0,0,6,3,3,12
1845-09-01,0,0,0,0,6,3,3,12
1845-09-02,0,0,0,0,6,3,3,12
1845-09-03,0,0,0,0,6,3,3,12
1845-09-04,0,0,0,0,6,3,3,12
1845-09-05,0,0,0,0,6,3,3,12
1845-09-06,0,0,0,0,6,3,3,12
1845-09-07,0,0,0,0,6,3,3,12
1845-09-08,0,0,0,0,6,3,3,12
1845-09-09,0,0,0,0,6,3,3,12
1845-09-10,0,0,0,0,6,3,3,12
1845-09-11,0,0,0,0,6,3,3,12
1845-09-12,0,0,0,0,6,3,3,12
1845-09-13,0,0,0,0,6,3,3,12
1845-09-14,0,0,0,0,6,3,3,12
1845-09-15,0,0,0,0,6,3,3,12
1845-09-16,0,0,0,0,6,3,3,12
1845-09-17,0,0,0,0,6,3,3,12
1845-09-18,0,0,0,0,6,3,3,12
1845-09-19,0,0,0,0,6,3,3,12
1845-09-20,0,0,0,0,6,3,3,12
1845-09-21,0,0,0,0,6,3,3,12
1845-09-22,0,0,0,0,6,3,3,12
1845-09-23,0,0,0,0,6,3,3,12
1845-09-24,0,0,0,0,6,3,3,12
1845-09-25,0,0,0,0,6,3,3,12
1845-09-26,0,0,0,0,6,3,3,12
1845-09-27,0,0,0,0,6,3,3,12
1845-09-28,0,0,0,0,6,3,3,12
1845-09-29,0,0,0,0,6,3,3,12
1845-09-30,0,0,0,0,6,3,3,12
1845-10-01,0,0,0,0,6,3,3,12
1845-10-02,0,0,0,0,6,3,3,12
1845-10-03,0,0,0,0,6,3,3,12
1845-10-04,0,0,0,0,6,3,3,12
1845-10-05,0,0,0,0,6,3,3,12
1845-10-06,0,0,0,0,6,3,3,12
1845-10-07,0,0,0,0,6,3,3,12
1845-10-08,0,0,0,0,6,3,3,12
1845-10-09,0,0,0,0,6,3,3,12
1845-10-10,0,0,0,0,6,3,3,12
1845-10-11,0,0,0,0,6,3,3,12
1845-10-12,0,0,0,0,6,3,3,12
1845-10-13,0,0,0,0,6,3,3,12
1845-10-14,0,0,0,0,6,3,3,12
1845-10-15,0,0,0,0,6,3,3,12
1845-10-16,0,0,0,0,6,3,3,12
1845-10-17,0,0,0,0,6,3,3,12
1845-10-18,0,0,0,0,6,3,3,12
1845-10-19,0,0,0,0,6,3,3,12
1845-10-20,0,0,0,0,6,3,3,12
1845-10-21,0,0,0,0,6,3,3,12
1845-10-22,0,0,0,0,6,3,3,12
1845-10-23,0,0,0,0,6,3,3,12
1845-10-24,0,0,0,0,6,3,3,12
1845-10-25,0,0,0,0,6,3,3,12
1845-10-26,0,0,0,0,6,3,3,12
1845-10-27,0,0,0,0,6,3,3,12
1845-10-28,0,0,0,0,6,3,3,12
1845-10-29,0,0,0,0,6,3,3,12
1845-10-30,0,0,0,0,6,3,3,12
1845-10-31,0,0,0,0,6,3,3,12
1845-11-01,0,0,0,0,6,3,3,12
1845-11-02,0,0,0,0,6,3,3,12
1845-11-03,0,0,0,0,6,3,3,12
1845-11-04,0,0,0,0,6,3,3,12
1845-11-05,0,0,0,0,6,3,3,12
1845-11-06,0,0,0,0,6,3,3,12
1845-11-07,0,0,0,0,6,3,3,12
1845-11-08,0,0,0,0,6,3,3,12
1845-11-09,0,0,0,0,6,3,3,12
1845-11-10,0,0,0,0,6,3,3,12
1845-11-11,0,0,0,0,6,3,3,12
1845-11-12,0,0,0,0,6,3,3,12
1845-11-13,0,0,0,0,6,3,3,12
1845-11-14,0,0,0,0,6,3,3,12
1845-11-15,0,0,0,0,6,3,3,12
1845-11-16,0,0,0,0,6,3,3,12
1845-11-17,0,0,0,0,6,3,3,12
1845-11-18,0,0,0,0,6,3,3,12
1845-11-19,0,0,0,0,6,3,3,12
1845-11-20,0,0,0,0,6,3,3,12
1845-11-21,0,0,0,0,6,3,3,12
1845-11-22,0,0,0,0,6,3,3,12
1845-11-23,0,0,0,0,6,3,3,12
1845-11-24,0,0,0,0,6,3,3,12
1845-11-25,0,0,0,0,6,3,3,12
1845-11-26,0,0,0,0,6,3,3,12
1845-11-27,0,0,0,0,6,3,3,12
1845-11-28,0,0,0,0,6,3,3,12
1845-11-29,0,0,0,0,6,3,3,12
1845-11-30,0,0,0,0,6,3,3,12
1845-12-01,0,0,0,0,6,3,3,12
1845-12-02,0,0,0,0,6,3,3,12
1845-12-03,0,0,0,0,6,3,3,12
1845-12-04,0,0,0,0,6,3,3,12
1845-12-05,0,0,0,0,6,3,3,12
1845-12-06,0,0,0,0,6,3,3,12
1845-12-07,0,0,0,0,6,3,3,12
1845-12-08,0,0,0,0,6,3,3,12
1845-12-09,0,0,0,0,6,3,3,12
1845-12-10,0,0,0,0,6,3,3,12
1845-12-11,0,0,0,0,6,3,3,12
1845-12-12,0,0,0,0,6,3,3,12
1845-12-13,0,0,0,0,6,3,3,12
1845-12-14,0,0,0,0,6,3,3,12
1845-12-15,0,0,0,0,6,3,3,12
1845-12-16,0,0,0,0,6,3,3,12
1845-12-17,0,0,0,0,6,3,3,12
1845-12-18,0,0,0,0,6,3,3,12
1845-12-19,0,0,0,0,6,3,3,12
1845-12-20,0,0,0,0,6,3,3,12
1845-12-21,0,0,0,0,6,3,3,12
1845-12-22,0,0,0,0,6,3,3,12
1845-12-23,0,0,0,0,6,3,3,12
1845-12-24,0,0,0,0,6,3,3,12
1845-12-25,0,0,0,0,6,3,3,12
1845-12-26,0,0,0,0,6,3,3,12
1845-12-27,0,0,0,0,6,3,3,12
1845-12-28,0,0,0,0,6,3,3,12
1845-12-29,0,0,0,0,6,3,3,12
1845-12-30,0,0,0,0,6,3,3,12
1845-12-31,0,0,0,0,6,3,3,12
1846-01-01,0,0,0,0,6,3,3,12
1846-01-02,0,0,0,0,6,3,3,12
1846-01-03,0,0,0,0,6,3,3,12
1846-01-04,0,0,0,0,6,3,3,12
1846-01-05,0,0,0,0,6,3,3,12
1846-01-06,0,0,0,0,6,3,3,12
1846-01-07,0,0,0,0,6,3,3,12
1846-01-08,0,0,0,0,6,3,3,12
1846-01-09,0,0,0,0,6,3,3,12
1846-01-10,0,0,0,0,6,3,3,12
1846-01-11,0,0,0,0,6,3,3,12
1846-01-12,0,0,0,0,6,3,3,12
1846-01-13,0,0,0,0,6,3,3,12
1846-01-14,0,0,0,0,6,3,3,12
1846-01-15,0,0,0,0,6,3,3,12
1846-01-16,0,0,0,0,6,3,3,12
1846-01-17,0,0,0,0,6,3,3,12
1846-01-18,0,0,0,0,6,3,3,12
1846-01-19,0,0,0,0,6,3,3,12
1846-01-20,0,0,0,0,6,3,3,12
1846-01-21,0,0,0,0,6,3,3,12
1846-01-22,0,0,0,0,6,3,3,12
1846-01-23,0,0,0,0,6,3,3,12
1846-01-24,0,0,0,0,6,3,3,12
1846-01-25,0,0,0,0,6,3,3,12
1846-01-26,0,0,0,0,6,3,3,12
1846-01-27,0,0,0,0,6,3,3,12
1846-01-28,0,0,0,0,6,3,3,12
1846-01-29,0,0,0,0,6,3,3,12
1846-01-30,0,0,0,0,6,3,3,12
1846-01-31,0,0,0,0,6,3,3,12
1846-02-01,0,0,0,0,6,3,3,12
1846-02-02,0,0,0,0,6,3,3,12
1846-02-03,0,0,0,0,6,3,3,12
1846-02-04,0,0,0,0,6,3,3,12
1846-02-05,0,0,0,0,6,3,3,12
1846-02-06,0,0,0,0,6,3,3,12
1846-02-07,0,0,0,0,6,3,3,12
1846-02-08,0,0,0,0,6,3,3,12
1846-02-09,0,0,0,0,6,3,3,12
1846-02-10,0,0,0,0,6,3,3,12
1846-02-11,0,0,0,0,6,3,3,12
1846-02-12,0,0,0,0,6,3,3,12
1846-02-13,0,0,0,0,6,3,3,12
1846-02-14,0,0,0,0,6,3,3,12
1846-02-15,0,0,0,0,6,3,3,12
1846-02-16,0,0,0,0,6,3,3,12
1846-02-17,0,0,0,0,6,3,3,12
1846-02-18,0,0,0,0,6,3,3,12
1846-02-19,0,0,0,0,6,3,3,12
1846-02-20,0,0,0,0,6,3,3,12
1846-02-21,0,0,0,0,6,3,3,12
1846-02-22,0,0,0,0,6,3,3,12
1846-02-23,0,0,0,0,6,3,3,12
1846-02-24,0,0,0,0,6,3,3,12
1846-02-25,0,0,0,0,6,3,3,12
1846-02-26,0,0,0,0,6,3,3,12
1846-02-27,0,0,0,0,6,3,3,12
1846-02-28,0,0,0,0,6,3,3,12
1846-03-01,0,0,0,0,6,3,3,12
1846-03-02,0,0,0,0,6,3,3,12
1846-03-03,0,0,0,0,6,3,3,12
1846-03-04,0,0,0,0,6,3,3,12
1846-03-05,0,0,0,0,6,3,3,12
1846-03-06,0,0,0,0,6,3,3,12
1846-03-07,0,0,0,0,6,3,3,12
1846-03-08,0,0,0,0,6,3,3,12
1846-03-09,0,0,0,0,6,3,3,12
1846-03-10,0,0,0,0,6,3,3,12
1846-03-11,0,0,0,0,6,3,3,12
1846-03-12,0,0,0,0,6,3,3,12
1846-03-13,0,0,0,0,6,3,3,12
1846-03-14,0,0,0,0,6,3,3,12
1846-03-15,0,0,0,0,6,3,3,12
1846-03-16,0,0,0,0,6,3,3,12
1846-03-17,0,0,0,0,6,3,3,12
1846-03-18,0,0,0,0,6,3,3,12
1846-03-19,0,0,0,0,6,3,3,12
1846-03-20,0,0,0,0,6,3,3,12
1846-03-21,0,0,0,0,6,3,3,12
1846-03-22,0,0,0,0,6,3,3,12
1846-03-23,0,0,0,0,6,3,3,12
1846-03-24,0,0,0,0,6,3,3,12
1846-03-25,0,0,0,0,6,3,3,12
1846-03-26,0,0,0,0,6,3,3,12
1846-03-27,0,0,0,0,6,3,3,12
1846-03-28,0,0,0,0,6,3,3,12
1846-03-29,0,0,0,0,6,3,3,12
1846-03-30,0,0,0,0,6,3,3,12
1846-03-31,0,0,0,0,6,3,3,12
1846-04-01,0,0,0,0,6,3,3,12
1846-04-02,0,0,0,0,6,3,3,12
1846-04-03,0,0,0,0,6,3,3,12
1846-04-04,0,0,0,0,6,3,3,12
1846-04-05,0,0,0,0,6,3,3,12
1846-04-06,0,0,0,0,6,3,3,12
1846-04-07,0,0,0,0,6,3,3,12
1846-04-08,0,0,0,0,6,3,3,12
1846-04-09,0,0,0,0,6,3,3,12
1846-04-10,0,0,0,0,6,3,3,12
1846-04-11,0,0,0,0,6,3,3,12
1846-04-12,0,0,0,0,6,3,3,12
1846-04-13,0,0,0,0,6,3,3,12
1846-04-14,0,0,0,0,6,3,3,12
1846-04-15,0,0,0,0,6,3,3,12
1846-04-16,0,0,0,0,6,3,3,12
1846-04-17,0,0,0,0,6,3,3,12
1846-04-18,0,0,0,0,6,3,3,12
1846-04-19,0,0,0,0,6,3,3,12
1846-04-20,0,0,0,0,6,3,3,12
1846-04-21,0,0,0,0,6,3,3,12
1846-04-22,0,0,0,0,6,3,3,12
1846-04-23,0,0,0,0,6,3,3,12
1846-04-24,0,0,0,0,6,3,3,12
1846-04-25,0,0,0,0,6,3,3,12
1846-04-26,0,0,0,0,6,3,3,12
1846-04-27,0,0,0,0,6,3,3,12
1846-04-28,0,0,0,0,6,3,3,12
1846-04-29,0,0,0,0,6,3,3,12
1846-04-30,0,0,0,0,6,3,3,12
1846-05-01,0,0,0,0,6,3,3,12
1846-05-02,0,0,0,0,6,3,3,12
1846-05-03,0,0,0,0,6,3,3,12
1846-05-04,0,0,0,0,6,3,3,12
1846-05-05,0,0,0,0,6,3,3,12
1846-05-06,0,0,0,0,6,3,3,12
1846-05-07,0,0,0,0,6,3,3,12
1846-05-08,0,0,0,0,6,3,3,12
1846-05-09,0,0,0,0,6,3,3,12
1846-05-10,0,0,0,0,6,3,3,12
1846-05-11,0,0,0,0,6,3,3,12
1846-05-12,0,0,0,0,6,3,3,12
1846-05-13,0,0,0,0,6,3,3,12
1846-05-14,0,0,0,0,6,3,3,12
1846-05-15,0,0,0,0,6,3,3,12
1846-05-16,0,0,0,0,6,3,3,12
1846-05-17,0,0,0,0,6,3,3,12
1846-05-18,0,0,0,0,6,3,3,12
1846-05-19,0,0,0,0,6,3,3,12
1846-05-20,0,0,0,0,6,3,3,12
1846-05-21,0,0,0,0,6,3,3,12
1846-05-22,0,0,0,0,6,3,3,12
1846-05-23,0,0,0,0,6,3,3,12
1846-05-24,0,0,0,0,6,3,3,12
1846-05-25,0,0,0,0,6,3,3,12
1846-05-26,0,0,0,0,6,3,3,12
1846-05-27,0,0,0,0,6,3,3,12
1846-05-28,0,0,0,0,6,3,3,12
1846-05-29,0,0,0,0,6,3,3,12
1846-05-30,0,0,0,0,6,3,3,12
1846-05-31,0,0,0,0,6,3,3,12
1846-06-01,0,0,0,0,6,3,3,12
1846-06-02,0,0,0,0,6,3,3,12
1846-06-03,0,0,0,0,6,3,3,12
1846-06-04,0,0,0,0,6,3,3,12
1846-06-05,0,0,0,0,6,3,3,12
1846-06-06,0,0,0,0,6,3,3,12
1846-06-07,0,0,0,0,6,3,3,12
1846-06-08,0,0,0,0,6,3,3,12
1846-06-09,0,0,0,0,6,3,3,12
1846-06-10,0,0,0,0,6,3,3,12
1846-06-11,0,0,0,0,6,3,3,12
1846-06-12,0,0,0,0,6,3,3,12
1846-06-13,0,0,0,0,6,3,3,12
1846-06-14,0,0,0,0,6,3,3,12
1846-06-15,0,0,0,0,6,3,3,12
1846-06-16,0,0,0,0,6,3,3,12
1846-06-17,0,0,0,0,6,3,3,12
1846-06-18,0,0,0,0,6,3,3,12
1846-06-19,0,0,0,0,6,3,3,12
1846-06-20,0,0,0,0,6,3,3,12
1846-06-21,0,0,0,0,6,3,3,12
1846-06-22,0,0,0,0,6,3,3,12
1846-06-23,0,0,0,0,6,3,3,12
1846-06-24,0,0,0,0,6,3,3,12
1846-06-25,0,0,0,0,6,3,3,12
1846-06-26,0,0,0,0,6,3,3,12
1846-06-27,0,0,0,0,6,3,3,12
1846-06-28,0,0,0,0,6,3,3,12
1846-06-29,0,0,0,0,6,3,3,12
1846-06-30,0,0,0,0,6,3,3,12
1846-07-01,0,0,0,0,6,3,3,12
1846-07-02,0,0,0,0,6,3,3,12
1846-07-03,0,0,0,0,6,3,3,12
1846-07-04,0,0,0,0,6,3,3,12
1846-07-05,0,0,0,0,6,3,3,12
1846-07-06,0,0,0,0,6,3,3,12
1846-07-07,0,0,0,0,6,3,3,12
1846-07-08,0,0,0,0,6,3,3,12
1846-07-09,0,0,0,0,6,3,3,12
1846-07-10,0,0,0,0,6,3,3,12
1846-07-11,0,0,0,0,6,3,3,12
1846-07-12,0,0,0,0,6,3,3,12
1846-07-13,0,0,0,0,6,3,3,12
1846-07-14,0,0,0,0,6,3,3,12
1846-07-15,0,0,0,0,6,3,3,12
1846-07-16,0,0,0,0,6,3,3,12
1846-07-17,0,0,0,0,6,3,3,12
1846-07-18,0,0,0,0,6,3,3,12
1846-07-19,0,0,0,0,6,3,3,12
1846-07-20,0,0,0,0,6,3,3,12
1846-07-21,0,0,0,0,6,3,3,12
1846-07-22,0,0,0,0,6,3,3,12
1846-07-23,0,0,0,0,6,3,3,12
1846-07-24,0,0,0,0,6,3,3,12
1846-07-25,0,0,0,0,6,3,3,12
1846-07-26,0,0,0,0,6,3,3,12
1846-07-27,0,0,0,0,6,3,3,12
1846-07-28,0,0,0,0,6,3,3,12
1846-07-29,0,0,0,0,6,3,3,12
1846-07-30,0,0,0,0,6,3,3,12
1846-07-31,0,0,0,0,6,3,3,12
1846-08-01,0,0,0,0,6,3,3,12
1846-08-02,0,0,0,0,6,3,3,12
1846-08-03,0,0,0,0,6,3,3,12
1846-08-04,0,0,0,0,6,3,3,12
1846-08-05,0,0,0,0,6,3,3,12
1846-08-06,0,0,0,0,6,3,3,12
1846-08-07,0,0,0,0,6,3,3,12
1846-08-08,0,0,0,0,6,3,3,12
1846-08-09,0,0,0,0,6,3,3,12
1846-08-10,0,0,0,0,6,3,3,12
1846-08-11,0,0,0,0,6,3,3,12
1846-08-12,0,0,0,0,6,3,3,12
1846-08-13,0,0,0,0,6,3,3,12
1846-08-14,0,0,0,0,6,3,3,12
1846-08-15,0,0,0,0,6,3,3,12
1846-08-16,0,0,0,0,6,3,3,12
1846-08-17,0,0,0,0,6,3,3,12
1846-08-18,0,0,0,0,6,3,3,12
1846-08-19,0,0,0,0,6,3,3,12
1846-08-20,0,0,0,0,6,3,3,12
1846-08-21,0,0,0,0,6,3,3,12
1846-08-22,0,0,0,0,6,3,3,12
1846-08-23,0,0,0,0,6,3,3,12
1846-08-24,0,0,0,0,6,3,3,12
1846-08-25,0,0,0,0,6,3,3,12
1846-08-26,0,0,0,0,6,3,3,12
1846-08-27,0,0,0,0,6,3,3,12
1846-08-28,0,0,0,0,6,3,3,12
1846-08-29,0,0,0,0,6,3,3,12
1846-08-30,0,0,0,0,6,3,3,12
1846-08-31,0,0,0,0,6,3,3,12
1846-09-01,0,0,0,0,6,3,3,12
1846-09-02,0,0,0,0,6,3,3,12
1846-09-03,0,0,0,0,6,3,3,12
1846-09-04,0,0,0,0,6,3,3,12
1846-09-05,0,0,0,0,6,3,3,12
1846-09-06,0,0,0,0,6,3,3,12
1846-09-07,0,0,0,0,6,3,3,12
1846-09-08,0,0,0,0,6,3,3,12
1846-09-09,0,0,0,0,6,3,3,12
1846-09-10,0,0,0,0,6,3,3,12
1846-09-11,0,0,0,0,6,3,3,12
1846-09-12,0,0,0,0,6,3,3,12
1846-09-13,0,0,0,0,6,3,3,12
1846-09-14,0,0,0,0,6,3,3,12
1846-09-15,0,0,0,0,6,3,3,12
1846-09-16,0,0,0,0,6,3,3,12
1846-09-17,0,0,0,0,6,3,3,12
1846-09-18,0,0,0,0,6,3,3,12
1846-09-19,0,0,0,0,6,3,3,12
1846-09-20,0,0,0,0,6,3,3,12
1846-09-21,0,0,0,0,6,3,3,12
1846-09-22,0,0,0,0,6,3,3,12
1846-09-23,0,0,0,0,6,3,3,12
1846-09-24,0,0,0,0,6,3,3,12
1846-09-25,0,0,0,0,6,3,3,12
1846-09-26,0,0,0,0,6,3,3,12
1846-09-27,0,0,0,0,6,3,3,12
1846-09-28,0,0,0,0,6,3,3,12
1846-09-29,0,0,0,0,6,3,3,12
1846-09-30,0,0,0,0,6,3,3,12
1846-10-01,0,0,0,0,6,3,3,12
1846-10-02,0,0,0,0,6,3,3,12
1846-10-03,0,0,0,0,6,3,3,12
1846-10-04,0,0,0,0,6,3,3,12
1846-10-05,0,0,0,0,6,3,3,12
1846-10-06,0,0,0,0,6,3,3,12
1846-10-07,0,0,0,0,6,3,3,12
1846-10-08,0,0,0,0,6,3,3,12
1846-10-09,0,0,0,0,6,3,3,12
1846-10-10,0,0,0,0,6,3,3,12
1846-10-11,0,0,0,0,6,3,3,12
1846-10-12,0,0,0,0,6,3,3,12
1846-10-13,0,0,0,0,6,3,3,12
1846-10-14,0,0,0,0,6,3,3,12
1846-10-15,0,0,0,0,6,3,3,12
1846-10-16,0,0,0,0,6,3,3,12
1846-10-17,0,0,0,0,6,3,3,12
1846-10-18,0,0,0,0,6,3,3,12
1846-10-19,0,0,0,0,6,3,3,12
1846-10-20,0,0,0,0,6,3,3,12
1846-10-21,0,0,0,0,6,3,3,12
1846-10-22,0,0,0,0,6,3,3,12
1846-10-23,0,0,0,0,6,3,3,12
1846-10-24,0,0,0,0,6,3,3,12
1846-10-25,0,0,0,0,6,3,3,12
1846-10-26,0,0,0,0,6,3,3,12
1846-10-27,0,0,0,0,6,3,3,12
1846-10-28,0,0,0,0,6,3,3,12
1846-10-29,0,0,0,0,6,3,3,12
1846-10-30,0,0,0,0,6,3,3,12
1846-10-31,0,0,0,0,6,3,3,12
1846-11-01,0,0,0,0,6,3,3,12
1846-11-02,0,0,0,0,6,3,3,12
1846-11-03,0,0,0,0,6,3,3,12
1846-11-04,0,0,0,0,6,3,3,12
1846-11-05,0,0,0,0,6,3,3,12
1846-11-06,0,0,0,0,6,3,3,12
1846-11-07,0,0,0,0,6,3,3,12
1846-11-08,0,0,0,0,6,3,3,12
1846-11-09,0,0,0,0,6,3,3,12
1846-11-10,0,0,0,0,6,3,3,12
1846-11-11,0,0,0,0,6,3,3,12
1846-11-12,0,0,0,0,6,3,3,12
1846-11-13,0,0,0,0,6,3,3,12
1846-11-14,0,0,0,0,6,3,3,12
1846-11-15,0,0,0,0,6,3,3,12
1846-11-16,0,0,0,0,6,3,3,12
1846-11-17,0,0,0,0,6,3,3,12
1846-11-18,0,0,0,0,6,3,3,12
1846-11-19,0,0,0,0,6,3,3,12
1846-11-20,0,0,0,0,6,3,3,12
1846-11-21,0,0,0,0,6,3,3,12
1846-11-22,0,0,0,0,6,3,3,12
1846-11-23,0,0,0,0,6,3,3,12
1846-11-24,0,0,0,0,6,3,3,12
1846-11-25,0,0,0,0,6,3,3,12
1846-11-26,0,0,0,0,6,3,3,12
1846-11-27,0,0,0,0,6,3,3,12
1846-11-28,0,0,0,0,6,3,3,12
1846-11-29,0,0,0,0,6,3,3,12
1846-11-30,0,0,0,0,6,3,3,12
1846-12-01,0,0,0,0,6,3,3,12
1846-12-02,0,0,0,0,6,3,3,12
1846-12-03,0,0,0,0,6,3,3,12
1846-12-04,0,0,0,0,6,3,3,12
1846-12-05,0,0,0,0,6,3,3,12
1846-12-06,0,0,0,0,6,3,3,12
1846-12-07,0,0,0,0,6,3,3,12
1846-12-08,0,0,0,0,6,3,3,12
1846-12-09,0,0,0,0,6,3,3,12
1846-12-10,0,0,0,0,6,3,3,12
1846-12-11,0,0,0,0,6,3,3,12
1846-12-12,0,0,0,0,6,3,3,12
1846-12-13,0,0,0,0,6,3,3,12
1846-12-14,0,0,0,0,6,3,3,12
1846-12-15,0,0,0,0,6,3,3,12
1846-12-16,0,0,0,0,6,3,3,12
1846-12-17,0,0,0,0,6,3,3,12
1846-12-18,0,0,0,0,6,3,3,12
1846-12-19,0,0,0,0,6,3,3,12
1846-12-20,0,0,0,0,6,3,3,12
1846-12-21,0,0,0,0,6,3,3,12
1846-12-22,0,0,0,0,6,3,3,12
1846-12-23,0,0,0,0,6,3,3,12
1846-12-24,0,0,0,0,6,3,3,12
1846-12-25,0,0,0,0,6,3,3,12
1846-12-26,0,0,0,0,6,3,3,12
1846-12-27,0,0,0,0,6,3,3,12
1846-12-28,0,0,0,0,6,3,3,12
1846-12-29,0,0,0,0,6,3,3,12
1846-12-30,0,0,0,0,6,3,3,12
1846-12-31,0,0,0,0,6,3,3,12
1847-01-01,0,0,0,0,6,3,3,12
1847-01-02,0,0,0,0,6,3,3,12
1847-01-03,0,0,0,0,6,3,3,12
1847-01-04,0,0,0,0,6,3,3,12
1847-01-05,0,0,0,0,6,3,3,12
1847-01-06,0,0,0,0,6,3,3,12
1847-01-07,0,0,0,0,6,3,3,12
1847-01-08,0,0,0,0,6,3,3,12
1847-01-09,0,0,0,0,6,3,3,12
1847-01-10,0,0,0,0,6,3,3,12
1847-01-11,0,0,0,0,6,3,3,12
1847-01-12,0,0,0,0,6,3,3,12
1847-01-13,0,0,0,0,6,3,3,12
1847-01-14,0,0,0,0,6,3,3,12
1847-01-15,0,0,0,0,6,3,3,12
1847-01-16,0,0,0,0,6,3,3,12
1847-01-17,0,0,0,0,6,3,3,12
1847-01-18,0,0,0,0,6,3,3,12
1847-01-19,0,0,0,0,6,3,3,12
1847-01-20,0,0,0,0,6,3,3,12
1847-01-21,0,0,0,0,6,3,3,12
1847-01-22,0,0,0,0,6,3,3,12
1847-01-23,0,0,0,0,6,3,3,12
1847-01-24,0,0,0,0,6,3,3,12
1847-01-25,0,0,0,0,6,3,3,12
1847-01-26,0,0,0,0,6,3,3,12
1847-01-27,0,0,0,0,6,3,3,12
1847-01-28,0,0,0,0,6,3,3,12
1847-01-29,0,0,0,0,6,3,3,12
1847-01-30,0,0,0,0,6,3,3,12
1847-01-31,0,0,0,0,6,3,3,12
1847-02-01,0,0,0,0,6,3,3,12
1847-02-02,0,0,0,0,6,3,3,12
1847-02-03,0,0,0,0,6,3,3,12
1847-02-04,0,0,0,0,6,3,3,12
1847-02-05,0,0,0,0,6,3,3,12
1847-02-06,0,0,0,0,6,3,3,12
1847-02-07,0,0,0,0,6,3,3,12
1847-02-08,0,0,0,0,6,3,3,12
1847-02-09,0,0,0,0,6,3,3,12
1847-02-10,0,0,0,0,6,3,3,12
1847-02-11,0,0,0,0,6,3,3,12
1847-02-12,0,0,0,0,6,3,3,12
1847-02-13,0,0,0,0,6,3,3,12
1847-02-14,0,0,0,0,6,3,3,12
