week,D,Oth,R,total,D_cum,R_cum,Oth_cum,total_cum
1843-06-26,0,0,0,0,6,3,3,12
1843-07-03,0,0,0,0,6,3,3,12
1843-07-10,0,0,0,0,6,3,3,12
1843-07-17,0,0,0,0,6,3,3,12
1843-07-24,0,0,0,0,6,3,3,12
1843-07-31,0,0,0,0,6,3,3,12
1843-08-07,0,0,0,0,6,3,3,12
1843-08-14,0,0,0,0,6,3,3,12
1843-08-21,0,0,0,0,6,3,3,12
1843-08-28,0,0,0,0,6,3,3,12
1843-09-04,0,0,0,0,6,3,3,12
1843-09-11,0,0,0,0,6,3,3,12
1843-09-18,0,0,0,0,6,3,3,12
1843-09-25,0,0,0,0,6,3,3,12
1843-10-02,0,0,0,0,6,3,3,12
1843-10-09,0,0,0,0,6,3,3,12
1843-10-16,0,0,0,0,6,3,3,12
1843-10-23,0,0,0,0,6,3,3,12
1843-10-30,0,0,0,0,6,3,3,12
1843-11-06,0,0,0,0,6,3,3,12
1843-11-13,0,0,0,0,6,3,3,12
1843-11-20,0,0,0,0,6,3,3,12
1843-11-27,0,0,0,0,6,3,3,12
1843-12-04,0,0,0,0,6,3,3,12
1843-12-11,0,0,0,0,6,3,3,12
1843-12-18,0,0,0,0,6,3,3,12
1843-12-25,0,0,0,0,6,3,3,12
1844-01-01,0,0,0,0,6,3,3,12
1844-01-08,0,0,0,0,6,3,3,12
1844-01-15,0,0,0,0,6,3,3,12
1844-01-22,0,0,0,0,6,3,3,12
1844-01-29,0,0,0,0,6,3,3,12
1844-02-05,0,0,0,0,6,3,3,12
1844-02-12,0,0,0,0,6,3,3,12
1844-02-19,0,0,0,0,6,3,3,12
1844-02-26,0,0,0,0,6,3,3,12
1844-03-04,0,0,0,0,6,3,3,12
1844-03-11,0,0,0,0,6,3,3,12
1844-03-18,0,0,0,0,6,3,3,12
1844-03-25,0,0,0,0,6,3,3,12
1844-04-01,0,0,0,0,6,3,3,12
1844-04-08,0,0,0,0,6,3,3,12
1844-04-15,0,0,0,0,6,3,3,12
1844-04-22,0,0,0,0,6,3,3,12
1844-04-29,0,0,0,0,6,3,3,12
1844-05-06,0,0,0,0,6,3,3,12
1844-05-13,0,0,0,0,6,3,3,12
1844-05-20,0,0,0,0,6,3,3,12
1844-05-27,0,0,0,0,6,3,3,12
1844-06-03,0,0,0,0,6,3,3,12
1844-06-10,0,0,0,0,6,3,3,12
1844-06-17,0,0,0,0,6,3,3,12
1844-06-24,0,0,0,0,6,3,3,12
1844-07-01,0,0,0,0,6,3,3,12
1844-07-08,0,0,0,0,6,3,3,12
1844-07-15,0,0,0,0,6,3,3,12
1844-07-22,0,0,0,0,6,3,3,12
1844-07-29,0,0,0,0,6,3,3,12
1844-08-05,0,0,0,0,6,3,3,12
1844-08-12,0,0,0,0,6,3,3,12
1844-08-19,0,0,0,0,6,3,3,12
1844-08-26,0,0,0,0,6,3,3,12
1844-09-02,0,0,0,0,6,3,3,12
1844-09-09,0,0,0,0,6,3,3,12
1844-09-16,0,0,0,0,6,3,3,12
1844-09-23,0,0,0,0,6,3,3,12
1844-09-30,0,0,0,0,6,3,3,12
1844-10-07,0,0,0,0,6,3,3,12
1844-10-14,0,0,0,0,6,3,3,12
1844-10-21,0,0,0,0,6,3,3,12
1844-10-28,0,0,0,0,6,3,3,12
1844-11-04,0,0,0,0,6,3,3,12
1844-11-11,0,0,0,0,6,3,3,12
1844-11-18,0,0,0,0,6,3,3,12
1844-11-25,0,0,0,0,6,3,3,12
1844-12-02,0,0,0,0,6,3,3,12
1844-12-09,0,0,0,0,6,3,3,12
1844-12-16,0,0,0,0,6,3,3,12
1844-12-23,0,0,0,0,6,3,3,12
1844-12-30,0,0,0,0,6,3,3,12
1845-01-06,0,0,0,0,6,3,3,12
1845-01-13,0,0,0,0,6,3,3,12
1845-01-20,0,0,0,0,6,3,3,12
1845-01-27,0,0,0,0,6,3,3,12
1845-02-03,0,0,0,0,6,3,3,12
1845-02-10,0,0,0,0,6,3,3,12
1845-02-17,0,0,0,0,6,3,3,12
1845-02-24,0,0,0,0,6,3,3,12
1845-03-03,0,0,0,0,6,3,3,12
1845-03-10,0,0,0,0,6,3,3,12
1845-03-17,0,0,0,0,6,3,3,12
1845-03-24,0,0,0,0,6,3,3,12
1845-03-31,0,0,0,0,6,3,3,12
1845-04-07,0,0,0,0,6,3,3,12
1845-04-14,0,0,0,0,6,3,3,12
1845-04-21,0,0,0,0,6,3,3,12
1845-04-28,0,0,0,0,6,3,3,12
1845-05-05,0,0,0,0,6,3,3,12
1845-05-12,0,0,0,0,6,3,3,12
1845-05-19,0,0,0,0,6,3,3,12
1845-05-26,0,0,0,0,6,3,3,12
1845-06-02,0,0,0,0,6,3,3,12
1845-06-09,0,0,0,0,6,3,3,12
1845-06-16,0,0,0,0,6,3,3,12
1845-06-23,0,0,0,0,6,3,3,12
1845-06-30,0,0,0,0,6,3,3,12
1845-07-07,0,0,0,0,6,3,3,12
1845-07-14,0,0,0,0,6,3,3,12
1845-07-21,0,0,0,0,6,3,3,12
1845-07-28,0,0,0,0,6,3,3,12
1845-08-04,0,0,0,0,6,3,3,12
1845-08-11,0,0,0,0,6,3,3,12
1845-08-18,0,0,0,0,6,3,3,12
1845-08-25,0,0,0,0,6,3,3,12
1845-09-01,0,0,0,0,6,3,3,12
1845-09-08,0,0,0,0,6,3,3,12
1845-09-15,0,0,0,0,6,3,3,12
1845-09-22,0,0,0,0,6,3,3,12
1845-09-29,0,0,0,0,6,3,3,12
1845-10-06,0,0,0,0,6,3,3,12
1845-10-13,0,0,0,0,6,3,3,12
1845-10-20,0,0,0,0,6,3,3,12
1845-10-27,0,0,0,0,6,3,3,12
1845-11-03,0,0,0,0,6,3,3,12
1845-11-10,0,0,0,0,6,3,3,12
1845-11-17,0,0,0,0,6,3,3,12
1845-11-24,0,0,0,0,6,3,3,12
1845-12-01,0,0,0,0,6,3,3,12
1845-12-08,0,0,0,0,6,3,3,12
1845-12-15,0,0,0,0,6,3,3,12
1845-12-22,0,0,0,0,6,3,3,12
1845-12-29,0,0,0,0,6,3,3,12
1846-01-05,0,0,0,0,6,3,3,12
1846-01-12,0,0,0,0,6,3,3,12
1846-01-19,0,0,0,0,6,3,3,12
1846-01-26,0,0,0,0,6,3,3,12
1846-02-02,0,0,0,0,6,3,3,12
1846-02-09,0,0,0,0,6,3,3,12
1846-02-16,0,0,0,0,6,3,3,12
1846-02-23,0,0,0,0,6,3,3,12
1846-03-02,0,0,0,0,6,3,3,12
1846-03-09,0,0,0,0,6,3,3,12
1846-03-16,0,0,0,0,6,3,3,12
1846-03-23,0,0,0,0,6,3,3,12
1846-03-30,0,0,0,0,6,3,3,12
1846-04-06,0,0,0,0,6,3,3,12
1846-04-13,0,0,0,0,6,3,3,12
1846-04-20,0,0,0,0,6,3,3,12
1846-04-27,0,0,0,0,6,3,3,12
1846-05-04,0,0,0,0,6,3,3,12
1846-05-11,0,0,0,0,6,3,3,12
1846-05-18,0,0,0,0,6,3,3,12
1846-05-25,0,0,0,0,6,3,3,12
1846-06-01,0,0,0,0,6,3,3,12
1846-06-08,0,0,0,0,6,3,3,12
1846-06-15,0,0,0,0,6,3,3,12
1846-06-22,0,0,0,0,6,3,3,12
1846-06-29,0,0,0,0,6,3,3,12
1846-07-06,0,0,0,0,6,3,3,12
1846-07-13,0,0,0,0,6,3,3,12
1846-07-20,0,0,0,0,6,3,3,12
1846-07-27,0,0,0,0,6,3,3,12
1846-08-03,0,0,0,0,6,3,3,12
1846-08-10,0,0,0,0,6,3,3,12
1846-08-17,0,0,0,0,6,3,3,12
1846-08-24,0,0,0,0,6,3,3,12
1846-08-31,0,0,0,0,6,3,3,12
1846-09-07,0,0,0,0,6,3,3,12
1846-09-14,0,0,0,0,6,3,3,12
1846-09-21,0,0,0,0,6,3,3,12
1846-09-28,0,0,0,0,6,3,3,12
1846-10-05,0,0,0,0,6,3,3,12
1846-10-12,0,0,0,0,6,3,3,12
1846-10-19,0,0,0,0,6,3,3,12
1846-10-26,0,0,0,0,6,3,3,12
1846-11-02,0,0,0,0,6,3,3,12
1846-11-09,0,0,0,0,6,3,3,12
1846-11-16,0,0,0,0,6,3,3,12
1846-11-23,0,0,0,0,6,3,3,12
1846-11-30,0,0,0,0,6,3,3,12
1846-12-07,0,0,0,0,6,3,3,12
1846-12-14,0,0,0,0,6,3,3,12
1846-12-21,0,0,0,0,6,3,3,12
1846-12-28,0,0,0,0,6,3,3,12
1847-01-04,0,0,0,0,6,3,3,12
1847-01-11,0,0,0,0,6,3,3,12
1847-01-18,0,0,0,0,6,3,3,12
1847-01-25,0,0,0,0,6,3,3,12
1847-02-01,0,0,0,0,6,3,3,12
1847-02-08,0,0,0,0,6,3,3,12
1847-02-15,0,0,0,0,6,3,3,12
1847-02-22,0,0,0,0,6,3,3,12
1847-03-01,0,0,0,0,6,3,3,12
1847-03-08,0,0,0,0,6,3,3,12
1847-03-15,0,0,0,0,6,3,3,12
1847-03-22,0,0,0,0,6,3,3,12
1847-03-29,0,0,0,0,6,3,3,12
1847-04-05,0,0,0,0,6,3,3,12
1847-04-12,0,0,0,0,6,3,3,12
1847-04-19,0,0,0,0,6,3,3,12
1847-04-26,0,0,0,0,6,3,3,12
1847-05-03,0,0,0,0,6,3,3,12
1847-05-10,0,0,0,0,6,3,3,12
1847-05-17,0,0,0,0,6,3,3,12
1847-05-24,0,0,0,0,6,3,3,12
1847-05-31,0,0,0,0,6,3,3,12
1847-06-07,0,0,0,0,6,3,3,12
1847-06-14,0,0,0,0,6,3,3,12
1847-06-21,0,0,0,0,6,3,3,12
1847-06-28,0,0,0,0,6,3,3,12
1847-07-05,0,0,0,0,6,3,3,12
1847-07-12,0,0,0,0,6,3,3,12
1847-07-19,0,0,0,0,6,3,3,12
1847-07-26,0,0,0,0,6,3,3,12
1847-08-02,0,0,0,0,6,3,3,12
1847-08-09,0,0,0,0,6,3,3,12
1847-08-16,0,0,0,0,6,3,3,12
1847-08-23,0,0,0,0,6,3,3,12
1847-08-30,0,0,0,0,6,3,3,12
1847-09-06,0,0,0,0,6,3,3,12
1847-09-13,0,0,0,0,6,3,3,12
1847-09-20,0,0,0,0,6,3,3,12
1847-09-27,0,0,0,0,6,3,3,12
1847-10-04,0,0,0,0,6,3,3,12
1847-10-11,0,0,0,0,6,3,3,12
1847-10-18,0,0,0,0,6,3,3,12
1847-10-25,0,0,0,0,6,3,3,12
1847-11-01,0,0,0,0,6,3,3,12
1847-11-08,0,0,0,0,6,3,3,12
1847-11-15,0,0,0,0,6,3,3,12
1847-11-22,0,0,0,0,6,3,3,12
1847-11-29,0,0,0,0,6,3,3,12
1847-12-06,0,0,0,0,6,3,3,12
1847-12-13,0,0,0,0,6,3,3,12
1847-12-20,0,0,0,0,6,3,3,12
1847-12-27,0,0,0,0,6,3,3,12
1848-01-03,0,0,0,0,6,3,3,12
1848-01-10,0,0,0,0,6,3,3,12
1848-01-17,0,0,0,0,6,3,3,12
1848-01-24,0,0,0,0,6,3,3,12
1848-01-31,0,0,0,0,6,3,3,12
1848-02-07,0,0,0,0,6,3,3,12
1848-02-14,0,0,0,0,6,3,3,12
1848-02-21,0,0,0,0,6,3,3,12
1848-02-28,0,0,0,0,6,3,3,12
1848-03-06,0,0,0,0,6,3,3,12
1848-03-13,0,0,0,0,6,3,3,12
1848-03-20,0,0,0,0,6,3,3,12
1848-03-27,0,0,0,0,6,3,3,12
1848-04-03,0,0,0,0,6,3,3,12
1848-04-10,0,0,0,0,6,3,3,12
1848-04-17,0,0,0,0,6,3,3,12
1848-04-24,0,0,0,0,6,3,3,12
1848-05-01,0,0,0,0,6,3,3,12
1848-05-08,0,0,0,0,6,3,3,12
1848-05-15,0,0,0,0,6,3,3,12
1848-05-22,0,0,0,0,6,3,3,12
1848-05-29,0,0,0,0,6,3,3,12
1848-06-05,0,0,0,0,6,3,3,12
1848-06-12,0,0,0,0,6,3,3,12
1848-06-19,0,0,0,0,6,3,3,12
1848-06-26,0,0,0,0,6,3,3,12
1848-07-03,0,0,0,0,6,3,3,12
1848-07-10,0,0,0,0,6,3,3,12
1848-07-17,0,0,0,0,6,3,3,12
1848-07-24,0,0,0,0,6,3,3,12
1848-07-31,0,0,0,0,6,3,3,12
1848-08-07,0,0,0,0,6,3,3,12
1848-08-14,0,0,0,0,6,3,3,12
1848-08-21,0,0,0,0,6,3,3,12
1848-08-28,0,0,0,0,6,3,3,12
1848-09-04,0,0,0,0,6,3,3,12
1848-09-11,0,0,0,0,6,3,3,12
1848-09-18,0,0,0,0,6,3,3,12
1848-09-25,0,0,0,0,6,3,3,12
1848-10-02,0,0,0,0,6,3,3,12
1848-10-09,0,0,0,0,6,3,3,12
1848-10-16,0,0,0,0,6,3,3,12
1848-10-23,0,0,0,0,6,3,3,12
1848-10-30,0,0,0,0,6,3,3,12
1848-11-06,0,0,0,0,6,3,3,12
1848-11-13,0,0,0,0,6,3,3,12
1848-11-20,0,0,0,0,6,3,3,12
1848-11-27,0,0,0,0,6,3,3,12
1848-12-04,0,0,0,0,6,3,3,12
1848-12-11,0,0,0,0,6,3,3,12
1848-12-18,0,0,0,0,6,3,3,12
1848-12-25,0,0,0,0,6,3,3,12
1849-01-01,0,0,0,0,6,3,3,12
1849-01-08,0,0,0,0,6,3,3,12
1849-01-15,0,0,0,0,6,3,3,12
1849-01-22,0,0,0,0,6,3,3,12
1849-01-29,0,0,0,0,6,3,3,12
1849-02-05,0,0,0,0,6,3,3,12
1849-02-12,0,0,0,0,6,3,3,12
1849-02-19,0,0,0,0,6,3,3,12
1849-02-26,0,0,0,0,6,3,3,12
1849-03-05,0,0,0,0,6,3,3,12
1849-03-12,0,0,0,0,6,3,3,12
1849-03-19,0,0,0,0,6,3,3,12
1849-03-26,0,0,0,0,6,3,3,12
1849-04-02,0,0,0,0,6,3,3,12
1849-04-09,0,0,0,0,6,3,3,12
1849-04-16,0,0,0,0,6,3,3,12
1849-04-23,0,0,0,0,6,3,3,12
1849-04-30,0,0,0,0,6,3,3,12
1849-05-07,0,0,0,0,6,3,3,12
1849-05-14,0,0,0,0,6,3,3,12
1849-05-21,0,0,0,0,6,3,3,12
1849-05-28,0,0,0,0,6,3,3,12
1849-06-04,0,0,0,0,6,3,3,12
1849-06-11,0,0,0,0,6,3,3,12
1849-06-18,0,0,0,0,6,3,3,12
1849-06-25,0,0,0,0,6,3,3,12
1849-07-02,0,0,0,0,6,3,3,12
1849-07-09,0,0,0,0,6,3,3,12
1849-07-16,0,0,0,0,6,3,3,12
1849-07-23,0,0,0,0,6,3,3,12
1849-07-30,0,0,0,0,6,3,3,12
1849-08-06,0,0,0,0,6,3,3,12
1849-08-13,0,0,0,0,6,3,3,12
1849-08-20,0,0,0,0,6,3,3,12
1849-08-27,0,0,0,0,6,3,3,12
1849-09-03,0,0,0,0,6,3,3,12
1849-09-10,0,0,0,0,6,3,3,12
1849-09-17,0,0,0,0,6,3,3,12
1849-09-24,0,0,0,0,6,3,3,12
1849-10-01,0,0,0,0,6,3,3,12
1849-10-08,0,0,0,0,6,3,3,12
1849-10-15,0,0,0,0,6,3,3,12
1849-10-22,0,0,0,0,6,3,3,12
1849-10-29,0,0,0,0,6,3,3,12
1849-11-05,0,0,0,0,6,3,3,12
1849-11-12,0,0,0,0,6,3,3,12
1849-11-19,0,0,0,0,6,3,3,12
1849-11-26,0,0,0,0,6,3,3,12
1849-12-03,0,0,0,0,6,3,3,12
1849-12-10,0,0,0,0,6,3,3,12
1849-12-17,0,0,0,0,6,3,3,12
1849-12-24,0,0,0,0,6,3,3,12
1849-12-31,0,0,0,0,6,3,3,12
1850-01-07,0,0,0,0,6,3,3,12
1850-01-14,0,0,0,0,6,3,3,12
1850-01-21,0,0,0,0,6,3,3,12
1850-01-28,0,0,0,0,6,3,3,12
1850-02-04,0,0,0,0,6,3,3,12
1850-02-11,0,0,0,0,6,3,3,12
1850-02-18,0,0,0,0,6,3,3,12
1850-02-25,0,0,0,0,6,3,3,12
1850-03-04,0,0,0,0,6,3,3,12
1850-03-11,0,0,0,0,6,3,3,12
1850-03-18,0,0,0,0,6,3,3,12
1850-03-25,0,0,0,0,6,3,3,12
1850-04-01,0,0,0,0,6,3,3,12
1850-04-08,0,0,0,0,6,3,3,12
1850-04-15,0,0,0,0,6,3,3,12
1850-04-22,0,0,0,0,6,3,3,12
1850-04-29,0,0,0,0,6,3,3,12
1850-05-06,0,0,0,0,6,3,3,12
1850-05-13,0,0,0,0,6,3,3,12
1850-05-20,0,0,0,0,6,3,3,12
1850-05-27,0,0,0,0,6,3,3,12
1850-06-03,0,0,0,0,6,3,3,12
1850-06-10,0,0,0,0,6,3,3,12
1850-06-17,0,0,0,0,6,3,3,12
1850-06-24,0,0,0,0,6,3,3,12
1850-07-01,0,0,0,0,6,3,3,12
1850-07-08,0,0,0,0,6,3,3,12
1850-07-15,0,0,0,0,6,3,3,12
1850-07-22,0,0,0,0,6,3,3,12
1850-07-29,0,0,0,0,6,3,3,12
1850-08-05,0,0,0,0,6,3,3,12
1850-08-12,0,0,0,0,6,3,3,12
1850-08-19,0,0,0,0,6,3,3,12
1850-08-26,0,0,0,0,6,3,3,12
1850-09-02,0,0,0,0,6,3,3,12
1850-09-09,0,0,0,0,6,3,3,12
1850-09-16,0,0,0,0,6,3,3,12
1850-09-23,0,0,0,0,6,3,3,12
1850-09-30,0,0,0,0,6,3,3,12
1850-10-07,0,0,0,0,6,3,3,12
1850-10-14,0,0,0,0,6,3,3,12
1850-10-21,0,0,0,0,6,3,3,12
1850-10-28,0,0,0,0,6,3,3,12
1850-11-04,0,0,0,0,6,3,3,12
1850-11-11,0,0,0,0,6,3,3,12
1850-11-18,0,0,0,0,6,3,3,12
1850-11-25,0,0,0,0,6,3,3,12
1850-12-02,0,0,0,0,6,3,3,12
1850-12-09,0,0,0,0,6,3,3,12
1850-12-16,0,0,0,0,6,3,3,12
1850-12-23,0,0,0,0,6,3,3,12
1850-12-30,0,0,0,0,6,3,3,12
1851-01-06,0,0,0,0,6,3,3,12
1851-01-13,0,0,0,0,6,3,3,12
1851-01-20,0,0,0,0,6,3,3,12
1851-01-27,0,0,0,0,6,3,3,12
1851-02-03,0,0,0,0,6,3,3,12
1851-02-10,0,0,0,0,6,3,3,12
1851-02-17,0,0,0,0,6,3,3,12
1851-02-24,0,0,0,0,6,3,3,12
1851-03-03,0,0,0,0,6,3,3,12
1851-03-10,0,0,0,0,6,3,3,12
1851-03-17,0,0,0,0,6,3,3,12
1851-03-24,0,0,0,0,6,3,3,12
1851-03-31,0,0,0,0,6,3,3,12
1851-04-07,0,0,0,0,6,3,3,12
1851-04-14,0,0,0,0,6,3,3,12
1851-04-21,0,0,0,0,6,3,3,12
1851-04-28,0,0,0,0,6,3,3,12
1851-05-05,0,0,0,0,6,3,3,12
1851-05-12,0,0,0,0,6,3,3,12
1851-05-19,0,0,0,0,6,3,3,12
1851-05-26,0,0,0,0,6,3,3,12
1851-06-02,0,0,0,0,6,3,3,12
1851-06-09,0,0,0,0,6,3,3,12
1851-06-16,0,0,0,0,6,3,3,12
1851-06-23,0,0,0,0,6,3,3,12
1851-06-30,0,0,0,0,6,3,3,12
1851-07-07,0,0,0,0,6,3,3,12
1851-07-14,0,0,0,0,6,3,3,12
1851-07-21,0,0,0,0,6,3,3,12
1851-07-28,0,0,0,0,6,3,3,12
1851-08-04,0,0,0,0,6,3,3,12
1851-08-11,0,0,0,0,6,3,3,12
1851-08-18,0,0,0,0,6,3,3,12
1851-08-25,0,0,0,0,6,3,3,12
1851-09-01,0,0,0,0,6,3,3,12
1851-09-08,0,0,0,0,6,3,3,12
1851-09-15,0,0,0,0,6,3,3,12
1851-09-22,0,0,0,0,6,3,3,12
1851-09-29,0,0,0,0,6,3,3,12
1851-10-06,0,0,0,0,6,3,3,12
1851-10-13,0,0,0,0,6,3,3,12
1851-10-20,0,0,0,0,6,3,3,12
1851-10-27,0,0,0,0,6,3,3,12
1851-11-03,0,0,0,0,6,3,3,12
1851-11-10,0,0,0,0,6,3,3,12
1851-11-17,0,0,0,0,6,3,3,12
1851-11-24,0,0,0,0,6,3,3,12
1851-12-01,0,0,0,0,6,3,3,12
1851-12-08,0,0,0,0,6,3,3,12
1851-12-15,0,0,0,0,6,3,3,12
1851-12-22,0,0,0,0,6,3,3,12
1851-12-29,0,0,0,0,6,3,3,12
1852-01-05,0,0,0,0,6,3,3,12
1852-01-12,0,0,0,0,6,3,3,12
1852-01-19,0,0,0,0,6,3,3,12
1852-01-26,0,0,0,0,6,3,3,12
1852-02-02,0,0,0,0,6,3,3,12
1852-02-09,0,0,0,0,6,3,3,12
1852-02-16,0,0,0,0,6,3,3,12
1852-02-23,0,0,0,0,6,3,3,12
1852-03-01,0,0,0,0,6,3,3,12
1852-03-08,0,0,0,0,6,3,3,12
1852-03-15,0,0,0,0,6,3,3,12
1852-03-22,0,0,0,0,6,3,3,12
1852-03-29,0,0,0,0,6,3,3,12
1852-04-05,0,0,0,0,6,3,3,12
1852-04-12,0,0,0,0,6,3,3,12
1852-04-19,0,0,0,0,6,3,3,12
1852-04-26,0,0,0,0,6,3,3,12
1852-05-03,0,0,0,0,6,3,3,12
1852-05-10,0,0,0,0,6,3,3,12
1852-05-17,0,0,0,0,6,3,3,12
1852-05-24,0,0,0,0,6,3,3,12
1852-05-31,0,0,0,0,6,3,3,12
1852-06-07,0,0,0,0,6,3,3,12
1852-06-14,0,0,0,0,6,3,3,12
1852-06-21,0,0,0,0,6,3,3,12
1852-06-28,0,0,0,0,6,3,3,12
1852-07-05,0,0,0,0,6,3,3,12
1852-07-12,0,0,0,0,6,3,3,12
1852-07-19,0,0,0,0,6,3,3,12
1852-07-26,0,0,0,0,6,3,3,12
1852-08-02,0,0,0,0,6,3,3,12
1852-08-09,0,0,0,0,6,3,3,12
1852-08-16,0,0,0,0,6,3,3,12
1852-08-23,0,0,0,0,6,3,3,12
1852-08-30,0,0,0,0,6,3,3,12
1852-09-06,0,0,0,0,6,3,3,12
1852-09-13,0,0,0,0,6,3,3,12
1852-09-20,0,0,0,0,6,3,3,12
1852-09-27,0,0,0,0,6,3,3,12
1852-10-04,0,0,0,0,6,3,3,12
1852-10-11,0,0,0,0,6,3,3,12
1852-10-18,0,0,0,0,6,3,3,12
1852-10-25,0,0,0,0,6,3,3,12
1852-11-01,0,0,0,0,6,3,3,12
1852-11-08,0,0,0,0,6,3,3,12
1852-11-15,0,0,0,0,6,3,3,12
1852-11-22,0,0,0,0,6,3,3,12
1852-11-29,0,0,0,0,6,3,3,12
1852-12-06,0,0,0,0,6,3,3,12
1852-12-13,0,0,0,0,6,3,3,12
1852-12-20,0,0,0,0,6,3,3,12
1852-12-27,0,0,0,0,6,3,3,12
1853-01-03,0,0,0,0,6,3,3,12
1853-01-10,0,0,0,0,6,3,3,12
1853-01-17,0,0,0,0,6,3,3,12
1853-01-24,0,0,0,0,6,3,3,12
1853-01-31,0,0,0,0,6,3,3,12
1853-02-07,0,0,0,0,6,3,3,12
1853-02-14,0,0,0,0,6,3,3,12
1853-02-21,0,0,0,0,6,3,3,12
1853-02-28,0,0,0,0,6,3,3,12
1853-03-07,0,0,0,0,6,3,3,12
1853-03-14,0,0,0,0,6,3,3,12
1853-03-21,0,0,0,0,6,3,3,12
1853-03-28,0,0,0,0,6,3,3,12
1853-04-04,0,0,0,0,6,3,3,12
1853-04-11,0,0,0,0,6,3,3,12
1853-04-18,0,0,0,0,6,3,3,12
1853-04-25,0,0,0,0,6,3,3,12
1853-05-02,0,0,0,0,6,3,3,12
1853-05-09,0,0,0,0,6,3,3,12
1853-05-16,0,0,0,0,6,3,3,12
1853-05-23,0,0,0,0,6,3,3,12
1853-05-30,0,0,0,0,6,3,3,12
1853-06-06,0,0,0,0,6,3,3,12
1853-06-13,0,0,0,0,6,3,3,12
1853-06-20,0,0,0,0,6,3,3,12
1853-06-27,0,0,0,0,6,3,3,12
1853-07-04,0,0,0,0,6,3,3,12
1853-07-11,0,0,0,0,6,3,3,12
1853-07-18,0,0,0,0,6,3,3,12
1853-07-25,0,0,0,0,6,3,3,12
1853-08-01,0,0,0,0,6,3,3,12
1853-08-08,0,0,0,0,6,3,3,12
1853-08-15,0,0,0,0,6,3,3,12
1853-08-22,0,0,0,0,6,3,3,12
1853-08-29,0,0,0,0,6,3,3,12
1853-09-05,0,0,0,0,6,3,3,12
1853-09-12,0,0,0,0,6,3,3,12
1853-09-19,0,0,0,0,6,3,3,12
1853-09-26,0,0,0,0,6,3,3,12
1853-10-03,0,0,0,0,6,3,3,12
1853-10-10,0,0,0,0,6,3,3,12
1853-10-17,0,0,0,0,6,3,3,12
1853-10-24,0,0,0,0,6,3,3,12
1853-10-31,0,0,0,0,6,3,3,12
1853-11-07,0,0,0,0,6,3,3,12
1853-11-14,0,0,0,0,6,3,3,12
1853-11-21,0,0,0,0,6,3,3,12
1853-11-28,0,0,0,0,6,3,3,12
1853-12-05,0,0,0,0,6,3,3,12
1853-12-12,0,0,0,0,6,3,3,12
1853-12-19,0,0,0,0,6,3,3,12
1853-12-26,0,0,0,0,6,3,3,12
1854-01-02,0,0,0,0,6,3,3,12
1854-01-09,0,0,0,0,6,3,3,12
1854-01-16,0,0,0,0,6,3,3,12
1854-01-23,0,0,0,0,6,3,3,12
1854-01-30,0,0,0,0,6,3,3,12
1854-02-06,0,0,0,0,6,3,3,12
1854-02-13,0,0,0,0,6,3,3,12
1854-02-20,0,0,0,0,6,3,3,12
1854-02-27,0,0,0,0,6,3,3,12
1854-03-06,0,0,0,0,6,3,3,12
1854-03-13,0,0,0,0,6,3,3,12
1854-03-20,0,0,0,0,6,3,3,12
1854-03-27,0,0,0,0,6,3,3,12
1854-04-03,0,0,0,0,6,3,3,12
1854-04-10,0,0,0,0,6,3,3,12
1854-04-17,0,0,0,0,6,3,3,12
1854-04-24,0,0,0,0,6,3,3,12
1854-05-01,0,0,0,0,6,3,3,12
1854-05-08,0,0,0,0,6,3,3,12
1854-05-15,0,0,0,0,6,3,3,12
1854-05-22,0,0,0,0,6,3,3,12
1854-05-29,0,0,0,0,6,3,3,12
1854-06-05,0,0,0,0,6,3,3,12
1854-06-12,0,0,0,0,6,3,3,12
1854-06-19,0,0,0,0,6,3,3,12
1854-06-26,0,0,0,0,6,3,3,12
1854-07-03,0,0,0,0,6,3,3,12
1854-07-10,0,0,0,0,6,3,3,12
1854-07-17,0,0,0,0,6,3,3,12
1854-07-24,0,0,0,0,6,3,3,12
1854-07-31,0,0,0,0,6,3,3,12
1854-08-07,0,0,0,0,6,3,3,12
1854-08-14,0,0,0,0,6,3,3,12
1854-08-21,0,0,0,0,6,3,3,12
1854-08-28,0,0,0,0,6,3,3,12
1854-09-04,0,0,0,0,6,3,3,12
1854-09-11,0,0,0,0,6,3,3,12
1854-09-18,0,0,0,0,6,3,3,12
1854-09-25,0,0,0,0,6,3,3,12
1854-10-02,0,0,0,0,6,3,3,12
1854-10-09,0,0,0,0,6,3,3,12
1854-10-16,0,0,0,0,6,3,3,12
1854-10-23,0,0,0,0,6,3,3,12
1854-10-30,0,0,0,0,6,3,3,12
1854-11-06,0,0,0,0,6,3,3,12
1854-11-13,0,0,0,0,6,3,3,12
1854-11-20,0,0,0,0,6,3,3,12
1854-11-27,0,0,0,0,6,3,3,12
1854-12-04,0,0,0,0,6,3,3,12
1854-12-11,0,0,0,0,6,3,3,12
1854-12-18,0,0,0,0,6,3,3,12
1854-12-25,0,0,0,0,6,3,3,12
1855-01-01,0,0,0,0,6,3,3,12
1855-01-08,0,0,0,0,6,3,3,12
1855-01-15,0,0,0,0,6,3,3,12
1855-01-22,0,0,0,0,6,3,3,12
1855-01-29,0,0,0,0,6,3,3,12
1855-02-05,0,0,0,0,6,3,3,12
